YES,   wanna get looked funny say nigger public
YES,me  basically foams  ugly dem bitches look big long floppy nh
YES,    nerve hoes
YES, baker planted bitch white guy lights wick 
YES, monkey cigarette hes dead serious 
YES,  female dms talking another nigga faggot b
YES,  tell sounds stupid pretending female talking guy faggot
YES,  mean nice try  right nigga faggot wanna argue bout anything else continue
YES, bitch houston
YES, boy said last night ill gym bc refuse sloppy like bad built bitches lol
YES, oh bitch  saw instagram post screamed
YES, rate hoe 
YES, hoe suck
YES,hoes learned great asia torres  take notes bitch 
YES,hoes eew bitch get carrrr
YES,  
YES,  
YES,  really thuggin wtf look like hanging around lil chipotle jamba juice ass bitches like  
NO, chunky
NO, hairy like monkey  p
YES, home one hoe katrina
YES, shuddup hoe
YES, ion fb niggas twitter aint worried ig nigga foe everybody try  bffl got hoes
YES, fuckin bitches talkin shit bout get hit
YES, shoulda came familys dinner tonightwe talked shitting negros
NO, 
YES, 
YES, melton  going miss big nig
YES,  kids act redneck oviedo
YES, bitch
NO,  monkey look like  u
YES, bad ass bitch
NO,  trash
NO, honky tonk badonka ankh
YES, lmaoo boy think benny heard blasting bitch
YES, yea ima spin hoe  
YES,yulurk bitch outta line
YES, ast  r still talking smh bitch idgaf stf talking going around circles
YES,  fuck hoes meaning stf hoes 
YES,  fuck hoes
YES, happy bihday faggot
YES,will   sf top notch bitches
YES,pac concerned much lady makes thats bitch shit need ego stroked
NO,  see feel betrayed racism comes shocked call uncle tom bitter loser
YES, faggot
YES,jessicaaaaa hoe
YES,sarcasticc  yas bitch  much fun
NO, trash
NO, funny trash
YES, unloyal retard
NO, thats hoser eh 
YES, whatch gon bout bitch
YES, swear disgraceful like bitch line really dry day ill get emails pacsun  
YES, allah kiss ass
YES,  going blame black man since always blame whitey  equal oppounity hater
YES,trixx  xojaclyn name ollie bitch
YES, pa pissed like boozer pissed bulls fan  soft faggots
YES, simmons acted like bitch doc left la 
NO, last planet apes kids minute
YES, twitter thats folks folks mad someone calls nigger here
NO, nice lie teabagger want see make real like reagan conservative another huge lie
YES,  gt get past boot camp go active years see really daily liberal pussy
NO, also recommend pack shiner bock  hours brisket duty pit feeding oak coals 
YES, thank much bitch move pull thank 
YES,an neup  fuck tight pussy  dripping wet
YES, haha bitch  really tho good catch  pretty fun last time chilled
YES, nig cheeseball
YES,montana ouuuuufffff see pussy
YES,selenaaaa karma bitch bruhh
YES, fight bitchez bitch much
YES, eat shit nigga bitch turd bag dick beetle
YES, bitch thats sure
YES, cunt nd wish faggot
YES,  ion gotta bitch ass thang like wtf  saying unfollow me
YES, retard ale
YES, playas fuck thats like trash forreal crazy one see 
YES, spear chucker hell no
YES,  blocked annoying ass sand nigger claims biased yet one say anything khan
YES,  afc play together soon ive playing random faggots fun
YES, least put caption stealing pic fag lol
YES, looks ghetto fuck
YES,bitches th guinea pig haunt  u
NO,  trash talker brah  polite diplomatic cou
YES,co pussy show bro
YES,schlauds pussy
YES, shut miss fag
NO, cant see  flipping bird
YES, hotter pussy pepper patchwho makes shit anyways
YES, lemme cheer bitch
YES, lets hang nigger
NO, kibaby adamdavis pick sc take us nip cr
NO, weird see local  kel journalist get worked enough take pointed side though thought impaial
YES, care saying calling someone bitch still calling someone name
YES, ill sink level special kind bitch tribune
YES,  knew gettin pussy later  yakked  look stoned hell 
YES, fucking bitch
YES, fucking bitch ima whoop like yesterday  trying update roster down
YES,  puff pass porn tablet run bitch assless chaps swearing  catholic
YES, nigga whos bitch fucking cracker get gay ass mentions
YES, bad bitches only
YES, real gangsters knoww nate aint never loved hoe
YES, monkey dong
YES, garza bitch subtweeted him
YES,  lads fuck yeah hot big blk boots scally lad would get it
NO, th incompletion slants looked like better options shame theres  uth lack trust going on
YES,  dumb hoe haha already lost thing gave today 
YES, haha hoes go hard nigga stooooned lol
YES, bitches smell like fas holdin since th grade
YES,ibarra bad bitch shit forever 
YES,ibarra uhh bitch never overplayed itv
YES, yeah niggas straight bitches
YES, yeahbut one wanted followers  gotta work bitch
YES, fag
YES, fag
YES, dykes even human tbh like empowered dress like man like bitches alien shit
YES, bitches tryna step us 
NO, thats  paially glad say h ho kermit frog slip kermit voice well
YES, sameeee bitch asss lol
YES,  yall tryna fuck bitch game nah
YES,   racist ntx trash w  hate see paicular man wh n butler
YES,  yeah get trouble less  percent chance mistake fucking retard
NO, hey teabagger bohner said got  wanted sequester sound like moron ever ne knows lying
YES,   else teachers constantly bitch pay
YES, got bitches though
YES,  said let man punch pussy long makes cum
YES, scared pussy
YES, nice profile pic fag
YES,  always call away need nigs
YES, retarded jk same
YES, ehh tough yeah jk course niglet
YES, terms like honkey cracker peckerwood stereotypes white people fucking kids sisters racist sweet
YES, pussy put ass sleep  calling nyquil
NO,  way   dude fat diet twinkies devil breakfast tacos miss breakfast tacos
YES, pussy talk more friend seem hard
YES, bare ass cunt hear  u
YES, aye hoe
YES, eff dem hos
NO, totally smells like brownies every day walk work
NO, bird hats gt every hat
NO, bird hat hats hats beat that
NO, find new hillbilly spiritweek
NO,  fact sta forprofit university would sole requirement graduation
NO, ha  actually going see yankee game weird sounds uncles house nj hour away
NO, could get matching burner phones ghetto fab months
YES,  jessica  afraid slit throat tomorrow
YES, bernstein fuckin pussy makes fun people day radio someone calls creep blocks them
YES,  bernsein bernstine ch sox jew fag
YES,  like said pussies
YES, binion bitch 
YES,  long tittie nipple havin ass bitch
YES,a  least one dude guts  like opinion qquit bitch keep scrolling
YES, fag
YES, ima call different number cuz moms still sum hoe shit
YES,   joey r retard defense allow avg like  point really need to
YES,   thats rooting team hate banwagoning retard different favorite
YES, ill fucking merk bitch dude fuck me
YES, welcome bitch
NO,  minute red n yellow rent signs go reg ppl sta selling n move
YES, love racism blame whitey everything
YES, fuck hoes hoes
YES, please like snob elissa rich bitches suck
YES,waynemiles better called kid pussy
YES, pussy
YES, bitch
NO, argie
YES,  lovin bitch huh nigga gonna damn thing sir page oh forgot
YES,  lovin shut cracker jack buck teeth ass native nigga best kind
NO,luree  nat  def shiner
NO, heard hillbilly grumblings bugs worse recent years mic shutdown
YES,helton xbox live fags
YES,sclafan also better little bitch
NO, blue cheese crackers intrigues repulses time
YES, nv    oh shut faggot get disease overused twitter
YES, thats nig nog
YES, bitch  starving
YES, beautifulkeezy bitch yesssss make girls mad 
YES,   handle iowa pussy  kitty kitty kitty  
NO,  stegosaurus hissed like snake pterodactyl sounded like crowtrex like cross parrot elephant
YES,  let hoes great
YES, lmfaoooo  tryna see many hoes lure in
NO, guy maine coon total cuddle bum every one ive ever met super friendly
YES, fag lol
YES,   ltltlt getting ass pounded loving 
YES, real lil bitch
YES,j understand ever ne loves pussy
YES, quote tag bitch
YES, bad bitches roe r 
YES,   retarded
NO, also nack autocorrect changed  putting phone trash going sleep
YES, honestly fuck whoever agreed bitch ass nigga never going get tupac level
YES,joshin fag
YES,priss understand stop venting bitch give much insight life people deserve that
YES,  would want girl stand  man bitch letting that
YES, swear straight bitch
YES, annoying ass fuck boy could still meet fight somwhere else shut bitch shit fuck boy
YES, bitch fuck nigga
YES, bitch look like one characters sesame street ugly ass
YES, nigga bitch  talking bout boxing read
YES, wtf tryna bitch
YES, nigga aint fucking champ straight bitch bout shit  bitch made
YES, mama raised bitch right
YES, fucking ignorant talk lot shit someone wanna fight mama raised bitch huh
YES, stupid little cunt thought get lower dare spit people fucking fans
YES, fun getting depoed fucking faggot
YES, nice wigger stache
YES, oh forgot retarded lemme break bg hoes lmao
NO, 
YES,   clark ryann  chris quit bitch
YES, oh hoe trippin bout then
YES, nickyh put lotion bitch ass nigga
YES, got win nicca lmao
YES,  niggers raw
NO,tempsss one flavor think yellow idk yea bomb
YES, pussy
YES,melton triesto cause drama people said called bitch know hahahaaha
YES, pussy
NO, yeah one called race traitor lol
YES, well know like children murdered kind weird would little bitch twitter list
YES, said ready bitch okay lmfaoooooooo done 
YES, tell bitch stop calling fam  
YES, send bitches express mail overnight delivery
YES, aha welcome niggah 
YES, even trip niggah got lol
YES, look realest niggah rosecrans lol
YES, niggah niggah lol
YES, niggah know know life aha
YES, cant help notice attempting avoid acknowledging hairy pussy
YES, oh no perpetually  
YES,marie pussy mine  
NO, aka wanna keep warm shoulda introduced coons
NO, let coons great dream
YES, gotta slow coon hrs know love n hip hop lebron fake love quotes
YES, pussy shit 
NO,beckwith judge monkey
YES,lomax  nig 
YES,tater shine bright like bad bitch
YES, hoes gon hoes so blame tammy
NO,herne stink shut hole perform tricks like good trained monkey
YES, washington post call president ignorant ask racist angry bitter bitch look mirror
YES,doermer bitch please ill go windsor either way come bring also 
YES, nah bitch dykey
YES,laalaa know bitches love me
YES,laalaa ha bitch know
YES,laalaa cant stand heat get kitchen gratata swag bitch 
YES,reneaa holy fuck thank hate bitches fuck ex boyfriend back back like damn call peace pipe
YES,reneaa trust tweeted like damn  fag
YES, bitch back  taken
YES,  dare ill slay ass fruity quaffing tranny
YES, funny blond bitch it
NO, hey theres need foul language kike
YES, hey fuk hoes prolly already it
NO, call trash 
YES, yep  assholeoh well little bitch sure hears worse daily basis
YES, suck ass bum ass yankees foh
NO, poor coonsnow stopped herenow wind would might nice outwell winter
YES, haha pussy
YES, rollin know bitch
YES, bitch 
YES, bitch shit soooo funny 
YES, bitch looked surprised asf  mama let drive shit 
NO, like worst lyrics post beautiful know theyre talking trash
YES,  forget nappy headed butt ugly bitch whos married muslim
NO, thats beauty brownies always daydream id hit powerball nerdy fun
YES,ryaaaan dumb bitches r th
YES,oneill bring bitch
YES,wade nah dude mostly sound like faggot
YES, safe bruv welcum twitter niggur
YES,   wrong skiny girls guys want hot sex looks good too
NO, law clam chowder must served  bread bowls haha
YES, ruga bussed bitch bowbow
YES, duh main bitch 
NO, pretty easy actually  cashier right  eating animal crackers lolol 
YES, time bonfire saturday hoe
YES, hey guy first name fag
YES, fag 
YES, moderator wants bitch slap romney hard
YES, got bitches look like bulldogs instead lol
YES, quit hating oyster lookin ass bitch
NO, nope  got lucky  washing slopes gonna make little rough combining feeling founate today
NO,  shy glizzy
YES,curry know  kidding bet funny love blacks call eachother ignorant niggers makes to
YES,jason bitch time
YES,jason janacek nigga stop bitch come high school already said yes
YES,jason janacek fuck fucking song wtf r talking yes fuck bitch
YES,jason  plz come  really sick bitch ass talking shit plz come going  
YES,jason  smith letting whats going happen like pussy ass niggas plano
YES,jason  smith bitch plano every fuck weekend make excuses stf fight
YES,jason  smith bitch tf dumb going someone else told shut shit up
YES,jason  smith bitch thats next year come weekend
YES,jason   scary ass want see tho stf talking know pussy boy
YES,jason   fucking trailer trash
YES,jason   naw really bitch mean address
YES,jason   bitch keep talking
YES,jason  bitch yall come town east mall bitch fuck boys
YES,jason  bring bitch ass town east mall let know bitch
YES,jason  bring bitch ass town east bitch
YES,jason  call dumb speak shit know nothing yea look whos fucking talking retard
YES,jason  yall oh going fight come town east bitch
YES,jason  yea true bitch
YES,jason smith  fuck still talking shit acting like pussy ass nigga
YES,jason going talk shit another state thats dat pussy shit
YES,jason heard mama raised like bitch
YES,jason said name bitch yes fuck boy
YES,jason lmfao  making money duck ass bitch dallas tx born raised back shit day nigga
YES,jason real pussy ass nigga would give fuck think stfu
YES,jason thats think like pussy boys run mouth cant back words up
YES,jason fuck bitch whats real fucking address get bitch blood tell address
YES,jason done acting like little bitch  year old nephew realer scary ass sunset time dumb fuck
YES,jason going h bitch ass feelings
YES,jason stop bitch made nigga man show ass whooping
YES,jason said like fuck got shit made stf stop assuming bitch ugly
YES,jason would care bitch ass nigga think understand fucking scary look
YES,jason got pussy bllod
YES,jason bitch wanna talk wanna fight pussy ass
YES,jason bitch phone stf talking worry make sure show up
YES,jason bitch really fucking like fuck even talking 
YES,jason bitch fam wtf skrong says shit like get wack ass page lamo
YES,jason bitch cause wanted fight show tryna make bet shit get friendly ass twitter
YES,jason bitch discuss shit yesterday time faget
YES,jason bitch get fuck tl mean
YES,jason bitch go get life block lame ass
YES,jason bitch lets fight today going bitch think going bitch again
YES,jason bitch meet up
YES,jason bitch says traffic stop bitch stop making excuses
YES,jason bitch thot oh fake ass nigga box hoe bout nothing
YES,jason bitch describe terms
YES,jason bitch talking stf get page oh bitch nigga bout life
YES,jason bitch show tweeteddm texted called asked tryna meet bitch fucking weak
YES,jason bitch must flew head cuz show plano senior high school plano tx fuck boy
YES,jason bitch whos fucking playing would know smoke fuck friendly ass niggas
YES,jason bitch whos playing worried little faget ass friends vines know niggas vines wtf say
YES,jason bitch wtf r talking tf r still talking shit action thank proving point pussy boy
YES,jason bitch funny stf talking pa understand
YES,jason bye bitch
YES,jason catch hoes onsaturday meet plano senior high
YES,jason ha bitch angry bitch taller older fake ass boy stf making look like dumbass pussy boyy
YES,jason let say clearly since retarded ass understand
YES,jason would know fuck exactly wtf got shut retarded ass up
YES,jason swear fuck nigga scary little bitch think game huh
YES,jason idgaf name scary ass give real address hoe
YES,jason say sound like little bitch nagging shit at
YES,jason keep talking  going make cant talk going talking like retard
YES,jason lets settle fight stop pussy
YES,jason dad raised bitch made nigga
YES,jason meet stop hitching back words pussy
YES,jason mfka bitch going see funny mother fucker
YES,jason naw fam aint bitch made niggas gtf shit fuck nigga  fam oh friendly ass nigga
YES,jason nigga  went go get homeboy texted  naw bitch
YES,jason nigga really give flying fuck wanna talk shit back words scratch stop little bitch
YES,jason nigga called bitch last time check  fucking nigga get ill show real fight like
YES,jason nigga talking bout school ever choice bitch
YES,jason oh lame pussy ass show fuck talking bout oh scary ass white boy
YES,jason oh grades say wise stf get twitter box simple ass pussy boy
YES,jason pussy
YES,jason pussy nigga term
YES,jason restricton g means license revoked stop making excuses straight bitch
YES,jason sorry know tell get pussy ass twitter
YES,jason bring bitch to
YES,jason tool bet want shoot tho pussy ass nigga cant dem hands tho
YES,jason feel like dumb ass pussy boy
YES,jason going get dropped bitch  fucking nigga got fucking dick
YES,jason made drive way plano wanna bitch out
YES,jason want panda express someone break like fuck stick plan go plano get bitch blood
YES,jason see saturday show bitch made nigga pussy ass nigga
YES,jason umm sure hoes talk ugly
YES,jason wtf r talking plano tx r talking pussy boy
YES,jason wtf think ole pussy ass nigga
YES,jason yes bitch fucking square
YES,jason dumb fuck thats fucking full address dumbass live plano fuck would know retard
YES,jason fucking retared even funny bitch  going sleep u
YES,g alright fag 
YES,g home fag feel like puttin shit today
YES, slid dms answer bitch
NO,  mean crowd crows
YES,   pretty sure bad bitch words shawty dime
YES, nikecaptain rhodes implying bro two aint nothin lil hoescmon kim
YES,  bitches needa take notes
YES,  l playcrazy much  dalifestyle nigga safe hoe
YES,  l  playcrazy dalifestyle fuck bitch
YES, mac lmaooooo cant wash baby ass honda got cause hoe cost 
NO,  lmaooo call phone want birds migos voice
YES, watch watch tv hoe
YES, nigga madison playing bitch ass white boys thats going harvard law scholarship play crazy
YES, shut bitch spit  u
YES, owe anyway hoe need interest shooting shit up
YES, seen hoe put cash bitch imma take money spit fat ass
YES,saan feel like got married bruh bad bitch
YES, hanima bitch
YES, bitch lol
YES,   boss ass bitch bitch bitch bitch bitch
YES,  sit make fun cant stand fag
YES, robes fuckin fag smack shit outta him
YES, bitch music
YES, jameskirby fuck bitch
YES, faggot
YES, stop oppressing heard free speech stop shoving lifestyle throat st amendment tcot teabaggers
YES,nugget  bitch ugly one thats ever ne leaves ahahahaa
YES,nugget stf dyke looking hoe
YES,jpg   least  black bitch parents left mcdonalds parking lot born
YES,jpg   one jumped conversation smelly ass bitch fuck thats it
YES,hello bitch aint arguing  fuk said slick shit n addressed  simple
YES, highly doubt real woman prolly fat ass man fuckin cares let ho
YES, bitch mentioned first tf wrong wit psychotic ass
YES, may hustlin studied critical race theory people holder getting revenge hate whitey
YES, someone facebook made status defending dropped bomb full knowledge bitch unfriended
YES,  tell liv none usual redneck hillbilly places none black gangsta places either
YES,  ew look like cheap tranny hooker
YES, scandalous hoes lmao
YES, 
YES, gimme one mouth closed cant draw teeth without making look retarded omf
YES, fuck bitch ass
YES,  fucking gay faggot look gay ass pink sh haha
YES, better nig anything ill flip  something  tryna get cash
YES, hoe me
NO, give tankees mean yankees maybe next year
YES,  ha ha ha good fat dyke
NO,  kris griff ghetto know anything sperrys vans
YES,  talkin bout bitches gettin butth right
YES, fight  expose hoes  super gay shit  anything negative  since thats society works
YES, call cock blocking faggot
YES,  thats fucking bitches using pus hook u
YES,didadee try pussy
YES, atleast dick breath twat licker
YES, atleast wipe ass trashy bitch
YES, bitch  talker sho stfu
YES, bitch    smd hoe
YES, comeover bitch
YES, r ugly av bitch
YES, bitch
YES, lady bligh bitch got  natty daddys fridge turnup
YES, many hoes 
YES,beam text fag
YES, fag
NO, wait n nick mick 
YES,kapitan maniacmind fuck cant dumb bitch matter fact go get nigga hoe cuz going shit
YES, stf prude ass basic ass bitch
NO, slopes us bro hahaha
NO, talking trash since  
YES, faggot
YES, quit bitching faggot happy cant see faggot family cry baby little girl crying parking lot aint man sissy
YES, h little faggot
YES, niggas probably watching like look uncle tom ass rasta
YES, sick bitch nutjob
NO,ie strong force leprechauns are
YES,  haha ive swatted little bitch around night staing feel bit sorry seriously
YES, elizabeth way fuck bitch
YES, fag thats gay ass shit
YES, way fuck bitch
YES, sucks suck bitch
YES,   nah would probably call obsessed faggot also nice try though
YES, typical ghetto girll
YES, dp  double penetration aka dick ass dick pussy damn time
YES,brandon bitch called y back
YES,brandon bitch need bring ass fucking practice
YES,brandon text bitch
YES,trll cant wait  see bitch tmrw gatsby lpy
YES, nigger
YES,   
YES,  yeah read shit fast bitch
YES, ah lil bit bitch 
YES, ohh bitch gotta go fck girl second lil family frfr
YES, salty pussy
YES,  like room big sloppy mess like twitter hoes
NO, skipped running eating chips brownies
YES, pretty like bitch
YES,  robe bc one cussing like tomorrow bc hes pussy
YES, bitch tho know sure  get ass beat bitches thats fact 
YES,   linda  rn retard
NO, eh take hoser
YES, bitch
YES, bitch
YES, exactly bitch
YES,    lil pussy dm back hmm
NO,   
YES, supreme  chulo omg plz stop calling idiot kindergarden fucking faggot
YES,wills bishhh  slap hoe
YES, see ud get pussy pussy
NO, mk hun textith me
YES, nigga minute dropped got fuck team bitch
YES,jonesss none business  nigga get  living  stealing one bitches k 
YES, disgusting banned talking hiphop retards like belong retarded ass logic
NO, getting thisearly bird catches worm
NO, video made  porn actress sexy capr anderson kissing video charlie sheen  via 
YES,  day bitch fest maybe
YES, omgwhat retardshould asked weighs thousand pounds feathers thousand pounds steel
YES,wright  faggots
NO, slavery prohibition letting women vote segregation j crow laws etc etc day lol
YES, darkskin dykes
YES,   hey dude watch calling bitch
YES, dad wanted twat 
YES, right around nig
YES, oh hell act proper live richardson much finer hoes ducanville
YES, yesthat ghetto condescending especially miserably failed crappy school lunch initiative hypocrite
YES,gast faggot
YES, garbage rappers cant learn like teaching advanced algebra retard
YES, one knows words song know sexy saxophone george michael pussy
YES, thanksbitch
YES, thats  never call bitch  shit
YES, reals psycho ass bitch lol
YES,  us english go learn grammar dick sucking hoe
YES,  idk saying probably desperate pussy
YES, call bestie bitch  guessing dog barks much
YES,kat  pussy what
YES,kat prolly sound like little bitches
NO, mock anything asked believed noahs arc said mocking religion opinion thats all
YES,burdis  dude probably biggest fag nebraska 
YES, stf white trash
YES,mask boss ass bitch
YES, apparently little pussy cant converse nevermind fight ive blocked 
YES, gayer  faggots bed together
NO,  extra yellow
NO, yellow even better
YES, nfl stadiums play music jayz former drug dealer whose diaphragm work wo saying nigger every song
YES, mention called nigger wrongwitch agree bossy wrongbut called pimp still ok
YES, niggas pressed  pussy
YES, right momma aint raise faggot
YES, yeah hoe ass nigga 
YES, point call nigger
YES,   someone needs give bitches gatoraide ten
YES, 
NO,mac   groves trash imo
YES, black girl lighter every bitch yall needa stop playin fuckin darkskin girls body image
YES, sta lil bitch
YES,    niggress thinks human
YES,ch  ill agree take ethiopian starvin looking nigger ass back africa buyfoodlittleguy
YES, try  chainz heard big booty hoes
YES,fatty fuck bitch wheres sleeve
YES, wtf tumblr bitch
YES,dashevsky taber shit coon
NO, fake pics  get tl r dismissed muzzie    
YES, mean distracted bitch  
YES, faggot
NO,   white people need weapons defend subhuman trash unleashes us
YES, racial minorities criminally inclined much worry act color race traitor
YES, trust hoes na bigger us think bc guys talk girls first understand
YES, university white black red ones  rest trash anyway making shit now
YES,  fucked bitch
YES,  mmm thanks ive saving mine point timefucking queer
YES, mean pics idk chose one cough bitch cough
YES, bitch kill vibe
YES, bitches bow down
YES, fuck bitches get money
YES, oh spelled give wrong psh thought id bitch
NO, lmaoo abo crusty hands
YES,   thanks saying h today bitch
NO, trash us another conference say goodbye
YES, scrolling tl ol sick ass bitch
NO, make brownies
NO, 
YES, next could ask grand wizard kkk many intolerant poor souls views cunt tcot frc p foxnews
YES,yellw aint bitch
YES, k bitch
NO, someone recently told local  kel going use twitter account damage yeah
YES, thiiiiiiis close going real east side detroit monkey ass dont
YES, live eye white trash hurricane milwaukie people use bikes bc duis save environment
NO, j crow laws segregation lynching laws ant womans suffrage laws amazing ever ne want bring up
YES,austin drive nigger
YES,coop speaking time tryna make look bad like eating pussy 
YES, else expect nigger lover
YES,   guys pussies
YES,  thats life hoes gonna hoes could blame tammy
NO,westt birds feather
YES, ill show much fag 
NO, coaches put positions successful offensive struggles put gardner program trash
NO, wow thats great language coming hs coach sure role model trash like account
NO, lookin good mick
YES, shut diy d trap limp knees ashy footed blue balls isolated hamster wheel nipples bitch
NO, need stop picking ufcs trash though build fighters more
YES,ray congratulations officially fucking retarded
YES, say got many bitch  swear aint got right ones
YES, favorite drink white trash everywhere
YES, try one mikey none hick shit
YES, talentless skag wardrobe malfunction
YES,  bitch lying justins account ugly indian
YES, chulo fight fucking obese niglet
NO,sanabria really right bed put dam yellow starburst throws window 
YES, ignorant cunt
YES, still cunt
NO,   person actually holding ape paris sister
YES,mills okay lets fight ginger faggot
YES,sarahd  never said wanted fuck tranny
NO,sarahd  tranny
YES,  nigga chill throw jungle watch come gorilla monkey cheetah coat
YES,krebs charles queer gnarles charles me
YES, sup pussy
YES, thats bitch desire see much bullshit hahahaha
YES,  well genos ultimate faggot
YES, mindless twat shitting hiphop hahahaha
YES, juss way stands screams bitch  
YES, oh really fags gross aids infected sick fuckers
YES, dumb cunts like make sad served war to
NO, helmets destiny trash wish could rock invisible bubble instead hunters look like robocop
YES,  oh basically bitch day mhmmm course
YES, love bitch 
YES, spaceship shit retarded
YES,  glad uncle another stupid faggot world hopefully next
YES, see picture smoking man god disgraceful nig sir embarrassment
YES, nig
YES, profane words bwahahahahahah mad gay faggot fuck bo get bitch ass nigga
YES, arguing ugly bitch twitter
YES, hell yea surrounded hillbillys real ass rednecks
NO,  nee dat na langdurig gepest wordenzoals ik al zeiin kiem smorenis ook vb voor kind hoe je moet optreden
NO, pumprules bravoquality trash
NO, whats comeatmebro bird stressful
YES, back atcha bitch
YES, know gamoot considered like wait  little baby back bitch
YES,mccubbin fake bitches nicetry
YES, apologize morgan bitch blind whole  seconds
YES, bitch
YES, naw negro
NO,republicann chik fil hipotle trash taco bell give runs
YES,  faggot ale
YES, bitch ass scaring keep new ones yet
NO, think celestial dragon killed him
YES,  still giant muk shit eats candy ceasar clown
YES, ignorant cement headed hillbilly said taxing cant fuckin read fucking knob gobbling douchebag
YES, would respect hes hoe thats true
YES, whats name hoe sounds good
YES,  back high school w one fuck hoes nigga thats for
NO, need monkey bars tricycle
YES,  one called pussy pop think cats
YES, fuck dyslexia bitch
YES, karma bitch
YES,molly one cares bitch
YES, jesus walks bitch
YES, ask bitch bitches
YES,  rather go choke moms bomb pussy
YES, poe called cunt too
YES, poe would need call bitchcunt face  talking dumbass
YES, love bitches love me
YES, called hoe lol
YES, ily   work bitch even battle ready blades
YES, whatever wall hackin pussy bich ill fuk like mum sis step sis mums mum mums aunt  bich bich
YES,  come wage us fag
YES, hoes days
YES, dare insult pearl harbor vet dumb cunt
YES, always scheming dude jaime needs keep hoe leashor mean sister lol
YES, tell fuck stop nd think protocol put  shots someone whos unarmed retard
YES, one thing baby never call bitch phone bout nigga ion know app somebody playing aint me
NO,  dillema  steek morele vinger maar j neus zelfde soo types bij nato stenigt vrouwen bosjes
YES,  ill continue dis later ill back bitch
YES, neil heard scientists discovered fact bitches trippin
YES,  naaaa faggots so guess around longwould ya
YES, home headed work sorry ho
YES, shoes fit  lace bitches  talking general 
YES, watching football pussy soccer wtf
NO,iceers thank jackass zebras
YES,scott come watch godzilla faggot
YES,scott sounds right many dumb bitches work welcome life
YES, bunch pussies
YES,steines whatever fucking pussy 
YES,  chewy high hard ass dick ooh goes pager could trick bitch
YES,  looks like pussy lips huge
YES, aka lonely bitches
YES, got ugly niggah problems got pretty niggah problems bad problem 
YES,  pussy shit
YES, niggah das gay
YES,  trippy hoes 
YES,  gonna drink monster til sue gettin bitch gottagetthe
YES, lmaoo one nigga nd pic looove pussy popeyes lmaoo shit killed me
YES, also refer girl bitch sucked betdat
YES, bitch fuck dad
YES,  draws perfect scorpion
YES, ferg lmfao sorry bitch one likes wes
YES,  niggers
YES, roll got eat baer system nig
NO, explains theyre waving trash bags around heads
YES,  fuck bitches
YES,  bully halfretarded talking flotation device  assure  bully
NO, seems come trash nobody outside hollywood knows ppl pay seeha guess hw dont
YES, bitch bloked lmao
YES, fuck bitch bout get bitch ass nigga stupid ass
YES,log check yer phone nigger
NO, like peaceful thats boring like fighting come ghetto remember p impossible to
YES, nigglet aint seen while
NO, everybody look birdkilling wind mill lover 
YES,  gotta respect bitch lets put entire arm vagina
YES, love laying bed twin size bed bitches takin  aint havin that
YES, bitches crazy
YES,blessed  whore life bad day better good day ever fuck day bitch haha
YES, congratulations brother hoe
YES, trash
NO, making  clams betting  hope living
NO, yes kind like ghetto yet says feel 
YES, knew faggot though
YES, fugly white bitch
NO,  lived attest trust muzzie nation million light years
NO, mad libs cool uh 
YES, bye bitch byeeeee
NO,  trash
YES, hoe stfu
YES, fuck wrong   cant call urself man call girl bitch fuckin loser bro
YES,garza stf bitch
YES, called  nigger
YES,jones hoe got issues
YES, oh totes girl  also blasting mayday wearing oversized hoodie get queer
YES,  trying catch diabetes  fuckin white bitch
NO, red yellow then
NO, likecharlie chanstyle never saw either hmmmakes think cockneys killzone series
YES, hit bitch like see bruises
YES, hoe there
NO,  remember dad running rotary hoe corn freeze knock dead leaves turn brown
YES, fucking faggot
NO, parental unit trash
NO, theres always onethey never realize worst unsolicited unaffiliated trash talker
YES,  bitch got arms like piccolo
YES, 
YES,  whats next fingers dykes
NO, yeah sting already proven draw apples oranges signs people sole purpose burying them
YES,  ell naw dogs run bitch
NO, funky monkey
NO, 
YES, stop bitch speaking name little girl  thank  u
YES, know got whole video sucking life pussy bye stranger 
YES, got weed come faggot
YES,   fag 
YES, yeah right know mexicans bringing family hoe finna packed
YES,  two need stop acting like two little bitches
YES, hillbilly ass would shoot piers put right next buck hangin redneck ass wall
YES, house keeps passing crs senate says harry ried obamas bitch states senators represent
YES, shut arsenal already bitch
YES,pete  byers lj hoes
YES,pete  fuck yall doubt  piece white trash say proudly
YES,pete thats good choice except whale bitches fuck would get pregnant
YES, 
YES, idea peoples actually personalities like maybe pamaj always cunt hahaha
YES, cunt shitty attitude apex pamaj banks
NO, whoa easy a slag canucks much generalization
YES, puss pussy
YES,  
YES,  
YES, go could hook plant city faggots or
YES, pussy
YES,  surprised could read slits eyes
NO, best story  time visit yellow friends 
YES,   thought camera would steal soul shut fuck stupid twat
YES, raised person uses gun cant take ass whipping pussy
YES,headed yeah tend grab ass smack bitches morning  think hang lol
YES,  dyke
YES, bitch gas station puffin swear thats trashy nigga put check
NO,   viswa moulie wanna friend please shall 
YES,rocky ugly dyke
YES, bitch y nt gone mention back
YES,  outside  pussy
YES, good man long time niggah
YES, bitch
YES, fuck bitch
YES,time  hey guess yall forgot  bitch lol
YES,time whoooo lemme find bitch run haha
